State,Industry,Month,index,Series ID,Turnover
Victoria,Newspaper and book retailing,1998-12,52385,A3349639C,98.5
Victoria,Newspaper and book retailing,1999-01,52386,A3349639C,76.3
Victoria,Newspaper and book retailing,1999-02,52387,A3349639C,67.6
Victoria,Newspaper and book retailing,1999-03,52388,A3349639C,74.2
Victoria,Newspaper and book retailing,1999-04,52389,A3349639C,71.1
Victoria,Newspaper and book retailing,1999-05,52390,A3349639C,73.3
Victoria,Newspaper and book retailing,1999-06,52391,A3349639C,72.4
Victoria,Newspaper and book retailing,1999-07,52392,A3349639C,70.0
Victoria,Newspaper and book retailing,1999-08,52393,A3349639C,68.1
Victoria,Newspaper and book retailing,1999-09,52394,A3349639C,68.4
Victoria,Newspaper and book retailing,1999-10,52395,A3349639C,67.0
Victoria,Newspaper and book retailing,1999-11,52396,A3349639C,73.2
Victoria,Newspaper and book retailing,1999-12,52397,A3349639C,100.2
Victoria,Newspaper and book retailing,2000-01,52398,A3349639C,62.0
Victoria,Newspaper and book retailing,2000-02,52399,A3349639C,55.9
Victoria,Newspaper and book retailing,2000-03,52400,A3349639C,64.0
Victoria,Newspaper and book retailing,2000-04,52401,A3349639C,52.7
Victoria,Newspaper and book retailing,2000-05,52402,A3349639C,55.3
Victoria,Newspaper and book retailing,2000-06,52403,A3349639C,55.5
Victoria,Newspaper and book retailing,2000-07,52404,A3349639C,55.4
Victoria,Newspaper and book retailing,2000-08,52405,A3349639C,57.5
Victoria,Newspaper and book retailing,2000-09,52406,A3349639C,59.0
Victoria,Newspaper and book retailing,2000-10,52407,A3349639C,57.6
Victoria,Newspaper and book retailing,2000-11,52408,A3349639C,62.9
Victoria,Newspaper and book retailing,2000-12,52409,A3349639C,86.0
Victoria,Newspaper and book retailing,2001-01,52410,A3349639C,67.6
Victoria,Newspaper and book retailing,2001-02,52411,A3349639C,59.3
Victoria,Newspaper and book retailing,2001-03,52412,A3349639C,65.6
Victoria,Newspaper and book retailing,2001-04,52413,A3349639C,58.9
Victoria,Newspaper and book retailing,2001-05,52414,A3349639C,65.1
Victoria,Newspaper and book retailing,2001-06,52415,A3349639C,64.1
Victoria,Newspaper and book retailing,2001-07,52416,A3349639C,67.6
Victoria,Newspaper and book retailing,2001-08,52417,A3349639C,71.7
Victoria,Newspaper and book retailing,2001-09,52418,A3349639C,66.5
Victoria,Newspaper and book retailing,2001-10,52419,A3349639C,76.9
Victoria,Newspaper and book retailing,2001-11,52420,A3349639C,76.1
Victoria,Newspaper and book retailing,2001-12,52421,A3349639C,92.6
Victoria,Newspaper and book retailing,2002-01,52422,A3349639C,75.8
Victoria,Newspaper and book retailing,2002-02,52423,A3349639C,71.0
Victoria,Newspaper and book retailing,2002-03,52424,A3349639C,73.3
Victoria,Newspaper and book retailing,2002-04,52425,A3349639C,75.0
Victoria,Newspaper and book retailing,2002-05,52426,A3349639C,81.5
Victoria,Newspaper and book retailing,2002-06,52427,A3349639C,72.4
Victoria,Newspaper and book retailing,2002-07,52428,A3349639C,84.4
Victoria,Newspaper and book retailing,2002-08,52429,A3349639C,89.0
Victoria,Newspaper and book retailing,2002-09,52430,A3349639C,79.7
Victoria,Newspaper and book retailing,2002-10,52431,A3349639C,81.8
Victoria,Newspaper and book retailing,2002-11,52432,A3349639C,77.1
Victoria,Newspaper and book retailing,2002-12,52433,A3349639C,108.4
Victoria,Newspaper and book retailing,2003-01,52434,A3349639C,73.9
Victoria,Newspaper and book retailing,2003-02,52435,A3349639C,69.2
Victoria,Newspaper and book retailing,2003-03,52436,A3349639C,68.7
Victoria,Newspaper and book retailing,2003-04,52437,A3349639C,62.3
Victoria,Newspaper and book retailing,2003-05,52438,A3349639C,67.1
Victoria,Newspaper and book retailing,2003-06,52439,A3349639C,62.1
Victoria,Newspaper and book retailing,2003-07,52440,A3349639C,66.0
Victoria,Newspaper and book retailing,2003-08,52441,A3349639C,65.2
Victoria,Newspaper and book retailing,2003-09,52442,A3349639C,64.3
Victoria,Newspaper and book retailing,2003-10,52443,A3349639C,67.7
Victoria,Newspaper and book retailing,2003-11,52444,A3349639C,69.1
Victoria,Newspaper and book retailing,2003-12,52445,A3349639C,98.3
Victoria,Newspaper and book retailing,2004-01,52446,A3349639C,68.3
Victoria,Newspaper and book retailing,2004-02,52447,A3349639C,69.2
Victoria,Newspaper and book retailing,2004-03,52448,A3349639C,75.3
Victoria,Newspaper and book retailing,2004-04,52449,A3349639C,69.6
Victoria,Newspaper and book retailing,2004-05,52450,A3349639C,68.7
Victoria,Newspaper and book retailing,2004-06,52451,A3349639C,66.7
Victoria,Newspaper and book retailing,2004-07,52452,A3349639C,71.3
Victoria,Newspaper and book retailing,2004-08,52453,A3349639C,72.2
Victoria,Newspaper and book retailing,2004-09,52454,A3349639C,74.4
Victoria,Newspaper and book retailing,2004-10,52455,A3349639C,72.5
Victoria,Newspaper and book retailing,2004-11,52456,A3349639C,74.2
Victoria,Newspaper and book retailing,2004-12,52457,A3349639C,103.2
Victoria,Newspaper and book retailing,2005-01,52458,A3349639C,70.9
Victoria,Newspaper and book retailing,2005-02,52459,A3349639C,63.1
Victoria,Newspaper and book retailing,2005-03,52460,A3349639C,64.7
Victoria,Newspaper and book retailing,2005-04,52461,A3349639C,65.6
Victoria,Newspaper and book retailing,2005-05,52462,A3349639C,68.1
Victoria,Newspaper and book retailing,2005-06,52463,A3349639C,67.2
Victoria,Newspaper and book retailing,2005-07,52464,A3349639C,72.4
Victoria,Newspaper and book retailing,2005-08,52465,A3349639C,75.3
Victoria,Newspaper and book retailing,2005-09,52466,A3349639C,74.2
Victoria,Newspaper and book retailing,2005-10,52467,A3349639C,72.8
Victoria,Newspaper and book retailing,2005-11,52468,A3349639C,78.4
Victoria,Newspaper and book retailing,2005-12,52469,A3349639C,108.7
Victoria,Newspaper and book retailing,2006-01,52470,A3349639C,74.5
Victoria,Newspaper and book retailing,2006-02,52471,A3349639C,65.9
Victoria,Newspaper and book retailing,2006-03,52472,A3349639C,68.6
Victoria,Newspaper and book retailing,2006-04,52473,A3349639C,66.2
Victoria,Newspaper and book retailing,2006-05,52474,A3349639C,69.3
Victoria,Newspaper and book retailing,2006-06,52475,A3349639C,67.8
Victoria,Newspaper and book retailing,2006-07,52476,A3349639C,65.8
Victoria,Newspaper and book retailing,2006-08,52477,A3349639C,67.2
Victoria,Newspaper and book retailing,2006-09,52478,A3349639C,65.0
Victoria,Newspaper and book retailing,2006-10,52479,A3349639C,70.6
Victoria,Newspaper and book retailing,2006-11,52480,A3349639C,76.0
Victoria,Newspaper and book retailing,2006-12,52481,A3349639C,107.7
Victoria,Newspaper and book retailing,2007-01,52482,A3349639C,74.3
Victoria,Newspaper and book retailing,2007-02,52483,A3349639C,71.9
Victoria,Newspaper and book retailing,2007-03,52484,A3349639C,78.2
Victoria,Newspaper and book retailing,2007-04,52485,A3349639C,68.9
Victoria,Newspaper and book retailing,2007-05,52486,A3349639C,72.4
Victoria,Newspaper and book retailing,2007-06,52487,A3349639C,70.2
Victoria,Newspaper and book retailing,2007-07,52488,A3349639C,75.4
Victoria,Newspaper and book retailing,2007-08,52489,A3349639C,78.4
Victoria,Newspaper and book retailing,2007-09,52490,A3349639C,75.6
Victoria,Newspaper and book retailing,2007-10,52491,A3349639C,94.8
Victoria,Newspaper and book retailing,2007-11,52492,A3349639C,101.8
Victoria,Newspaper and book retailing,2007-12,52493,A3349639C,145.1
Victoria,Newspaper and book retailing,2008-01,52494,A3349639C,96.1
Victoria,Newspaper and book retailing,2008-02,52495,A3349639C,84.4
Victoria,Newspaper and book retailing,2008-03,52496,A3349639C,81.0
Victoria,Newspaper and book retailing,2008-04,52497,A3349639C,77.7
Victoria,Newspaper and book retailing,2008-05,52498,A3349639C,80.5
Victoria,Newspaper and book retailing,2008-06,52499,A3349639C,73.9
Victoria,Newspaper and book retailing,2008-07,52500,A3349639C,82.3
Victoria,Newspaper and book retailing,2008-08,52501,A3349639C,83.2
Victoria,Newspaper and book retailing,2008-09,52502,A3349639C,83.0
Victoria,Newspaper and book retailing,2008-10,52503,A3349639C,88.3
Victoria,Newspaper and book retailing,2008-11,52504,A3349639C,91.0
Victoria,Newspaper and book retailing,2008-12,52505,A3349639C,139.9
Victoria,Newspaper and book retailing,2009-01,52506,A3349639C,92.6
Victoria,Newspaper and book retailing,2009-02,52507,A3349639C,79.8
Victoria,Newspaper and book retailing,2009-03,52508,A3349639C,84.6
Victoria,Newspaper and book retailing,2009-04,52509,A3349639C,73.8
Victoria,Newspaper and book retailing,2009-05,52510,A3349639C,74.3
Victoria,Newspaper and book retailing,2009-06,52511,A3349639C,70.8
Victoria,Newspaper and book retailing,2009-07,52512,A3349639C,76.7
Victoria,Newspaper and book retailing,2009-08,52513,A3349639C,70.4
Victoria,Newspaper and book retailing,2009-09,52514,A3349639C,69.2
Victoria,Newspaper and book retailing,2009-10,52515,A3349639C,72.6
Victoria,Newspaper and book retailing,2009-11,52516,A3349639C,72.6
Victoria,Newspaper and book retailing,2009-12,52517,A3349639C,107.0
Victoria,Newspaper and book retailing,2010-01,52518,A3349639C,62.8
Victoria,Newspaper and book retailing,2010-02,52519,A3349639C,66.9
Victoria,Newspaper and book retailing,2010-03,52520,A3349639C,74.2
Victoria,Newspaper and book retailing,2010-04,52521,A3349639C,82.7
Victoria,Newspaper and book retailing,2010-05,52522,A3349639C,84.3
Victoria,Newspaper and book retailing,2010-06,52523,A3349639C,79.6
Victoria,Newspaper and book retailing,2010-07,52524,A3349639C,87.9
Victoria,Newspaper and book retailing,2010-08,52525,A3349639C,87.1
Victoria,Newspaper and book retailing,2010-09,52526,A3349639C,88.6
Victoria,Newspaper and book retailing,2010-10,52527,A3349639C,100.3
Victoria,Newspaper and book retailing,2010-11,52528,A3349639C,102.9
Victoria,Newspaper and book retailing,2010-12,52529,A3349639C,166.7
Victoria,Newspaper and book retailing,2011-01,52530,A3349639C,88.9
Victoria,Newspaper and book retailing,2011-02,52531,A3349639C,89.9
Victoria,Newspaper and book retailing,2011-03,52532,A3349639C,96.8
Victoria,Newspaper and book retailing,2011-04,52533,A3349639C,85.3
Victoria,Newspaper and book retailing,2011-05,52534,A3349639C,86.5
Victoria,Newspaper and book retailing,2011-06,52535,A3349639C,79.4
Victoria,Newspaper and book retailing,2011-07,52536,A3349639C,86.8
Victoria,Newspaper and book retailing,2011-08,52537,A3349639C,83.0
Victoria,Newspaper and book retailing,2011-09,52538,A3349639C,78.6
Victoria,Newspaper and book retailing,2011-10,52539,A3349639C,79.3
Victoria,Newspaper and book retailing,2011-11,52540,A3349639C,86.2
Victoria,Newspaper and book retailing,2011-12,52541,A3349639C,135.4
Victoria,Newspaper and book retailing,2012-01,52542,A3349639C,79.4
Victoria,Newspaper and book retailing,2012-02,52543,A3349639C,84.8
Victoria,Newspaper and book retailing,2012-03,52544,A3349639C,87.2
Victoria,Newspaper and book retailing,2012-04,52545,A3349639C,81.7
Victoria,Newspaper and book retailing,2012-05,52546,A3349639C,90.1
Victoria,Newspaper and book retailing,2012-06,52547,A3349639C,78.0
Victoria,Newspaper and book retailing,2012-07,52548,A3349639C,78.9
Victoria,Newspaper and book retailing,2012-08,52549,A3349639C,86.5
Victoria,Newspaper and book retailing,2012-09,52550,A3349639C,81.4
Victoria,Newspaper and book retailing,2012-10,52551,A3349639C,83.1
Victoria,Newspaper and book retailing,2012-11,52552,A3349639C,92.9
Victoria,Newspaper and book retailing,2012-12,52553,A3349639C,125.8
Victoria,Newspaper and book retailing,2013-01,52554,A3349639C,77.2
Victoria,Newspaper and book retailing,2013-02,52555,A3349639C,81.5
Victoria,Newspaper and book retailing,2013-03,52556,A3349639C,81.7
Victoria,Newspaper and book retailing,2013-04,52557,A3349639C,55.0
Victoria,Newspaper and book retailing,2013-05,52558,A3349639C,66.2
Victoria,Newspaper and book retailing,2013-06,52559,A3349639C,57.7
Victoria,Newspaper and book retailing,2013-07,52560,A3349639C,56.7
Victoria,Newspaper and book retailing,2013-08,52561,A3349639C,61.2
Victoria,Newspaper and book retailing,2013-09,52562,A3349639C,51.1
Victoria,Newspaper and book retailing,2013-10,52563,A3349639C,57.5
Victoria,Newspaper and book retailing,2013-11,52564,A3349639C,65.7
Victoria,Newspaper and book retailing,2013-12,52565,A3349639C,90.4
Victoria,Newspaper and book retailing,2014-01,52566,A3349639C,73.2
Victoria,Newspaper and book retailing,2014-02,52567,A3349639C,65.7
Victoria,Newspaper and book retailing,2014-03,52568,A3349639C,65.7
Victoria,Newspaper and book retailing,2014-04,52569,A3349639C,57.6
Victoria,Newspaper and book retailing,2014-05,52570,A3349639C,65.5
Victoria,Newspaper and book retailing,2014-06,52571,A3349639C,54.8
Victoria,Newspaper and book retailing,2014-07,52572,A3349639C,61.1
Victoria,Newspaper and book retailing,2014-08,52573,A3349639C,65.8
Victoria,Newspaper and book retailing,2014-09,52574,A3349639C,59.2
Victoria,Newspaper and book retailing,2014-10,52575,A3349639C,56.9
Victoria,Newspaper and book retailing,2014-11,52576,A3349639C,61.6
Victoria,Newspaper and book retailing,2014-12,52577,A3349639C,79.3
Victoria,Newspaper and book retailing,2015-01,52578,A3349639C,44.6
Victoria,Newspaper and book retailing,2015-02,52579,A3349639C,45.5
Victoria,Newspaper and book retailing,2015-03,52580,A3349639C,52.0
Victoria,Newspaper and book retailing,2015-04,52581,A3349639C,41.0
Victoria,Newspaper and book retailing,2015-05,52582,A3349639C,41.7
Victoria,Newspaper and book retailing,2015-06,52583,A3349639C,38.9
Victoria,Newspaper and book retailing,2015-07,52584,A3349639C,41.9
Victoria,Newspaper and book retailing,2015-08,52585,A3349639C,43.9
Victoria,Newspaper and book retailing,2015-09,52586,A3349639C,41.6
Victoria,Newspaper and book retailing,2015-10,52587,A3349639C,46.6
Victoria,Newspaper and book retailing,2015-11,52588,A3349639C,50.2
Victoria,Newspaper and book retailing,2015-12,52589,A3349639C,72.4
Victoria,Newspaper and book retailing,2016-01,52590,A3349639C,42.7
Victoria,Newspaper and book retailing,2016-02,52591,A3349639C,43.2
Victoria,Newspaper and book retailing,2016-03,52592,A3349639C,47.6
Victoria,Newspaper and book retailing,2016-04,52593,A3349639C,45.9
Victoria,Newspaper and book retailing,2016-05,52594,A3349639C,47.1
Victoria,Newspaper and book retailing,2016-06,52595,A3349639C,43.3
Victoria,Newspaper and book retailing,2016-07,52596,A3349639C,44.9
Victoria,Newspaper and book retailing,2016-08,52597,A3349639C,49.1
Victoria,Newspaper and book retailing,2016-09,52598,A3349639C,45.7
Victoria,Newspaper and book retailing,2016-10,52599,A3349639C,46.8
Victoria,Newspaper and book retailing,2016-11,52600,A3349639C,52.1
Victoria,Newspaper and book retailing,2016-12,52601,A3349639C,81.8
Victoria,Newspaper and book retailing,2017-01,52602,A3349639C,48.7
Victoria,Newspaper and book retailing,2017-02,52603,A3349639C,50.3
Victoria,Newspaper and book retailing,2017-03,52604,A3349639C,54.2
Victoria,Newspaper and book retailing,2017-04,52605,A3349639C,46.3
Victoria,Newspaper and book retailing,2017-05,52606,A3349639C,45.1
Victoria,Newspaper and book retailing,2017-06,52607,A3349639C,42.2
Victoria,Newspaper and book retailing,2017-07,52608,A3349639C,45.0
Victoria,Newspaper and book retailing,2017-08,52609,A3349639C,47.3
Victoria,Newspaper and book retailing,2017-09,52610,A3349639C,43.9
Victoria,Newspaper and book retailing,2017-10,52611,A3349639C,45.9
Victoria,Newspaper and book retailing,2017-11,52612,A3349639C,49.7
Victoria,Newspaper and book retailing,2017-12,52613,A3349639C,75.8
Victoria,Newspaper and book retailing,2018-01,52614,A3349639C,47.6
Victoria,Newspaper and book retailing,2018-02,52615,A3349639C,42.8
Victoria,Newspaper and book retailing,2018-03,52616,A3349639C,43.7
Victoria,Newspaper and book retailing,2018-04,52617,A3349639C,40.8
Victoria,Newspaper and book retailing,2018-05,52618,A3349639C,40.6
Victoria,Newspaper and book retailing,2018-06,52619,A3349639C,39.1
Victoria,Newspaper and book retailing,2018-07,52620,A3349639C,37.3
Victoria,Newspaper and book retailing,2018-08,52621,A3349639C,39.3
Victoria,Newspaper and book retailing,2018-09,52622,A3349639C,38.9
Victoria,Newspaper and book retailing,2018-10,52623,A3349639C,39.8
Victoria,Newspaper and book retailing,2018-11,52624,A3349639C,41.7
Victoria,Newspaper and book retailing,2018-12,52625,A3349639C,60.1
Western Australia,Newspaper and book retailing,1982-04,61005,A3349822A,9.7
Western Australia,Newspaper and book retailing,1982-05,61006,A3349822A,11.0
Western Australia,Newspaper and book retailing,1982-06,61007,A3349822A,10.7
Western Australia,Newspaper and book retailing,1982-07,61008,A3349822A,9.0
Western Australia,Newspaper and book retailing,1982-08,61009,A3349822A,9.1
Western Australia,Newspaper and book retailing,1982-09,61010,A3349822A,10.0
Western Australia,Newspaper and book retailing,1982-10,61011,A3349822A,7.7
Western Australia,Newspaper and book retailing,1982-11,61012,A3349822A,8.4
Western Australia,Newspaper and book retailing,1982-12,61013,A3349822A,11.8
Western Australia,Newspaper and book retailing,1983-01,61014,A3349822A,7.4
Western Australia,Newspaper and book retailing,1983-02,61015,A3349822A,7.4
Western Australia,Newspaper and book retailing,1983-03,61016,A3349822A,7.3
Western Australia,Newspaper and book retailing,1983-04,61017,A3349822A,7.4
Western Australia,Newspaper and book retailing,1983-05,61018,A3349822A,8.3
Western Australia,Newspaper and book retailing,1983-06,61019,A3349822A,7.2
Western Australia,Newspaper and book retailing,1983-07,61020,A3349822A,7.6
Western Australia,Newspaper and book retailing,1983-08,61021,A3349822A,8.9
Western Australia,Newspaper and book retailing,1983-09,61022,A3349822A,7.6
Western Australia,Newspaper and book retailing,1983-10,61023,A3349822A,8.5
Western Australia,Newspaper and book retailing,1983-11,61024,A3349822A,9.2
Western Australia,Newspaper and book retailing,1983-12,61025,A3349822A,13.5
Western Australia,Newspaper and book retailing,1984-01,61026,A3349822A,10.3
Western Australia,Newspaper and book retailing,1984-02,61027,A3349822A,10.7
Western Australia,Newspaper and book retailing,1984-03,61028,A3349822A,10.7
Western Australia,Newspaper and book retailing,1984-04,61029,A3349822A,9.8
Western Australia,Newspaper and book retailing,1984-05,61030,A3349822A,11.2
Western Australia,Newspaper and book retailing,1984-06,61031,A3349822A,10.1
Western Australia,Newspaper and book retailing,1984-07,61032,A3349822A,10.7
Western Australia,Newspaper and book retailing,1984-08,61033,A3349822A,11.6
Western Australia,Newspaper and book retailing,1984-09,61034,A3349822A,10.9
Western Australia,Newspaper and book retailing,1984-10,61035,A3349822A,12.4
Western Australia,Newspaper and book retailing,1984-11,61036,A3349822A,12.7
Western Australia,Newspaper and book retailing,1984-12,61037,A3349822A,15.6
Western Australia,Newspaper and book retailing,1985-01,61038,A3349822A,12.4
Western Australia,Newspaper and book retailing,1985-02,61039,A3349822A,11.4
Western Australia,Newspaper and book retailing,1985-03,61040,A3349822A,11.6
Western Australia,Newspaper and book retailing,1985-04,61041,A3349822A,11.3
Western Australia,Newspaper and book retailing,1985-05,61042,A3349822A,12.6
Western Australia,Newspaper and book retailing,1985-06,61043,A3349822A,10.8
Western Australia,Newspaper and book retailing,1985-07,61044,A3349822A,12.7
Western Australia,Newspaper and book retailing,1985-08,61045,A3349822A,13.2
Western Australia,Newspaper and book retailing,1985-09,61046,A3349822A,11.6
Western Australia,Newspaper and book retailing,1985-10,61047,A3349822A,11.6
Western Australia,Newspaper and book retailing,1985-11,61048,A3349822A,12.6
Western Australia,Newspaper and book retailing,1985-12,61049,A3349822A,17.2
Western Australia,Newspaper and book retailing,1986-01,61050,A3349822A,12.9
Western Australia,Newspaper and book retailing,1986-02,61051,A3349822A,13.0
Western Australia,Newspaper and book retailing,1986-03,61052,A3349822A,12.3
Western Australia,Newspaper and book retailing,1986-04,61053,A3349822A,12.3
Western Australia,Newspaper and book retailing,1986-05,61054,A3349822A,12.9
Western Australia,Newspaper and book retailing,1986-06,61055,A3349822A,11.4
Western Australia,Newspaper and book retailing,1986-07,61056,A3349822A,13.3
Western Australia,Newspaper and book retailing,1986-08,61057,A3349822A,13.4
Western Australia,Newspaper and book retailing,1986-09,61058,A3349822A,13.2
Western Australia,Newspaper and book retailing,1986-10,61059,A3349822A,14.6
Western Australia,Newspaper and book retailing,1986-11,61060,A3349822A,14.9
Western Australia,Newspaper and book retailing,1986-12,61061,A3349822A,21.0
Western Australia,Newspaper and book retailing,1987-01,61062,A3349822A,16.5
Western Australia,Newspaper and book retailing,1987-02,61063,A3349822A,17.0
Western Australia,Newspaper and book retailing,1987-03,61064,A3349822A,16.5
Western Australia,Newspaper and book retailing,1987-04,61065,A3349822A,17.7
Western Australia,Newspaper and book retailing,1987-05,61066,A3349822A,19.3
Western Australia,Newspaper and book retailing,1987-06,61067,A3349822A,17.8
Western Australia,Newspaper and book retailing,1987-07,61068,A3349822A,17.6
Western Australia,Newspaper and book retailing,1987-08,61069,A3349822A,18.4
Western Australia,Newspaper and book retailing,1987-09,61070,A3349822A,18.0
Western Australia,Newspaper and book retailing,1987-10,61071,A3349822A,18.6
Western Australia,Newspaper and book retailing,1987-11,61072,A3349822A,16.7
Western Australia,Newspaper and book retailing,1987-12,61073,A3349822A,25.1
Western Australia,Newspaper and book retailing,1988-01,61074,A3349822A,13.9
Western Australia,Newspaper and book retailing,1988-02,61075,A3349822A,15.5
Western Australia,Newspaper and book retailing,1988-03,61076,A3349822A,16.2
Western Australia,Newspaper and book retailing,1988-04,61077,A3349822A,14.3
Western Australia,Newspaper and book retailing,1988-05,61078,A3349822A,17.3
Western Australia,Newspaper and book retailing,1988-06,61079,A3349822A,16.2
Western Australia,Newspaper and book retailing,1988-07,61080,A3349822A,15.0
Western Australia,Newspaper and book retailing,1988-08,61081,A3349822A,16.2
Western Australia,Newspaper and book retailing,1988-09,61082,A3349822A,14.3
Western Australia,Newspaper and book retailing,1988-10,61083,A3349822A,14.6
Western Australia,Newspaper and book retailing,1988-11,61084,A3349822A,15.7
Western Australia,Newspaper and book retailing,1988-12,61085,A3349822A,20.9
Western Australia,Newspaper and book retailing,1989-01,61086,A3349822A,20.4
Western Australia,Newspaper and book retailing,1989-02,61087,A3349822A,16.6
Western Australia,Newspaper and book retailing,1989-03,61088,A3349822A,15.2
Western Australia,Newspaper and book retailing,1989-04,61089,A3349822A,12.1
Western Australia,Newspaper and book retailing,1989-05,61090,A3349822A,14.0
Western Australia,Newspaper and book retailing,1989-06,61091,A3349822A,15.2
Western Australia,Newspaper and book retailing,1989-07,61092,A3349822A,15.1
Western Australia,Newspaper and book retailing,1989-08,61093,A3349822A,16.8
Western Australia,Newspaper and book retailing,1989-09,61094,A3349822A,15.9
Western Australia,Newspaper and book retailing,1989-10,61095,A3349822A,16.4
Western Australia,Newspaper and book retailing,1989-11,61096,A3349822A,17.3
Western Australia,Newspaper and book retailing,1989-12,61097,A3349822A,19.0
Western Australia,Newspaper and book retailing,1990-01,61098,A3349822A,16.5
Western Australia,Newspaper and book retailing,1990-02,61099,A3349822A,17.2
Western Australia,Newspaper and book retailing,1990-03,61100,A3349822A,17.2
Western Australia,Newspaper and book retailing,1990-04,61101,A3349822A,19.0
Western Australia,Newspaper and book retailing,1990-05,61102,A3349822A,17.8
Western Australia,Newspaper and book retailing,1990-06,61103,A3349822A,19.5
Western Australia,Newspaper and book retailing,1990-07,61104,A3349822A,16.6
Western Australia,Newspaper and book retailing,1990-08,61105,A3349822A,18.5
Western Australia,Newspaper and book retailing,1990-09,61106,A3349822A,17.3
Western Australia,Newspaper and book retailing,1990-10,61107,A3349822A,16.5
Western Australia,Newspaper and book retailing,1990-11,61108,A3349822A,17.3
Western Australia,Newspaper and book retailing,1990-12,61109,A3349822A,21.9
Western Australia,Newspaper and book retailing,1991-01,61110,A3349822A,15.2
Western Australia,Newspaper and book retailing,1991-02,61111,A3349822A,16.4
Western Australia,Newspaper and book retailing,1991-03,61112,A3349822A,18.0
Western Australia,Newspaper and book retailing,1991-04,61113,A3349822A,14.2
Western Australia,Newspaper and book retailing,1991-05,61114,A3349822A,16.5
Western Australia,Newspaper and book retailing,1991-06,61115,A3349822A,14.2
Western Australia,Newspaper and book retailing,1991-07,61116,A3349822A,14.1
Western Australia,Newspaper and book retailing,1991-08,61117,A3349822A,13.5
Western Australia,Newspaper and book retailing,1991-09,61118,A3349822A,14.2
Western Australia,Newspaper and book retailing,1991-10,61119,A3349822A,13.5
Western Australia,Newspaper and book retailing,1991-11,61120,A3349822A,15.1
Western Australia,Newspaper and book retailing,1991-12,61121,A3349822A,18.2
Western Australia,Newspaper and book retailing,1992-01,61122,A3349822A,13.1
Western Australia,Newspaper and book retailing,1992-02,61123,A3349822A,11.7
Western Australia,Newspaper and book retailing,1992-03,61124,A3349822A,13.6
Western Australia,Newspaper and book retailing,1992-04,61125,A3349822A,14.6
Western Australia,Newspaper and book retailing,1992-05,61126,A3349822A,11.8
Western Australia,Newspaper and book retailing,1992-06,61127,A3349822A,13.2
Western Australia,Newspaper and book retailing,1992-07,61128,A3349822A,13.5
Western Australia,Newspaper and book retailing,1992-08,61129,A3349822A,13.1
Western Australia,Newspaper and book retailing,1992-09,61130,A3349822A,17.1
Western Australia,Newspaper and book retailing,1992-10,61131,A3349822A,18.6
Western Australia,Newspaper and book retailing,1992-11,61132,A3349822A,18.8
Western Australia,Newspaper and book retailing,1992-12,61133,A3349822A,22.6
Western Australia,Newspaper and book retailing,1993-01,61134,A3349822A,16.9
Western Australia,Newspaper and book retailing,1993-02,61135,A3349822A,19.4
Western Australia,Newspaper and book retailing,1993-03,61136,A3349822A,19.9
Western Australia,Newspaper and book retailing,1993-04,61137,A3349822A,17.6
Western Australia,Newspaper and book retailing,1993-05,61138,A3349822A,18.9
Western Australia,Newspaper and book retailing,1993-06,61139,A3349822A,19.4
Western Australia,Newspaper and book retailing,1993-07,61140,A3349822A,19.7
Western Australia,Newspaper and book retailing,1993-08,61141,A3349822A,19.4
Western Australia,Newspaper and book retailing,1993-09,61142,A3349822A,19.5
Western Australia,Newspaper and book retailing,1993-10,61143,A3349822A,18.1
Western Australia,Newspaper and book retailing,1993-11,61144,A3349822A,19.9
Western Australia,Newspaper and book retailing,1993-12,61145,A3349822A,27.6
Western Australia,Newspaper and book retailing,1994-01,61146,A3349822A,21.7
Western Australia,Newspaper and book retailing,1994-02,61147,A3349822A,21.2
Western Australia,Newspaper and book retailing,1994-03,61148,A3349822A,19.9
Western Australia,Newspaper and book retailing,1994-04,61149,A3349822A,17.3
Western Australia,Newspaper and book retailing,1994-05,61150,A3349822A,18.8
Western Australia,Newspaper and book retailing,1994-06,61151,A3349822A,19.5
Western Australia,Newspaper and book retailing,1994-07,61152,A3349822A,20.8
Western Australia,Newspaper and book retailing,1994-08,61153,A3349822A,21.5
Western Australia,Newspaper and book retailing,1994-09,61154,A3349822A,19.6
Western Australia,Newspaper and book retailing,1994-10,61155,A3349822A,21.7
Western Australia,Newspaper and book retailing,1994-11,61156,A3349822A,21.3
Western Australia,Newspaper and book retailing,1994-12,61157,A3349822A,27.5
Western Australia,Newspaper and book retailing,1995-01,61158,A3349822A,19.6
Western Australia,Newspaper and book retailing,1995-02,61159,A3349822A,17.1
Western Australia,Newspaper and book retailing,1995-03,61160,A3349822A,18.5
Western Australia,Newspaper and book retailing,1995-04,61161,A3349822A,18.0
Western Australia,Newspaper and book retailing,1995-05,61162,A3349822A,19.7
Western Australia,Newspaper and book retailing,1995-06,61163,A3349822A,18.1
Western Australia,Newspaper and book retailing,1995-07,61164,A3349822A,21.5
Western Australia,Newspaper and book retailing,1995-08,61165,A3349822A,22.0
Western Australia,Newspaper and book retailing,1995-09,61166,A3349822A,21.1
Western Australia,Newspaper and book retailing,1995-10,61167,A3349822A,20.8
Western Australia,Newspaper and book retailing,1995-11,61168,A3349822A,21.0
Western Australia,Newspaper and book retailing,1995-12,61169,A3349822A,27.1
